,0,1,2,3
0,50.06743740124842,67.7538771506791,71.37306166794491,61.71849765405457
1,53.95260209652669,65.69053078721113,76.222783838182,64.661255296634
2,43.81375096331373,52.22978881108698,67.37139868265302,56.54989262597734
3,52.72292943671569,60.3119653337367,72.5233427222412,67.70031064912541
4,48.986736309854244,54.443953268022604,73.67017944521243,65.32311749418955
5,53.65628288708988,53.8098230100025,85.49699944537456,70.22399100029676
6,39.80054178671115,36.76083847747189,76.55406890190407,56.39437250263188
7,58.50056664574108,55.774020846715885,95.49239623281032,75.30500164308742
8,45.00366813972491,45.85886251978765,84.6192693691419,62.09526079904806
9,38.905127521387534,37.84347511932364,78.06420677150128,60.87713371863091
10,49.22598665566171,46.803452906064884,90.43264655939024,73.3104308289592
11,48.49707021607073,46.04849622048537,88.93833237449967,68.73460431167244
12,51.525554588554385,49.102068937348136,86.28983553945241,67.95906064886847
13,59.90744536056511,50.97350993893436,87.70258587515859,72.12994796448493
14,50.07749000490378,43.40119416495707,79.40109424404031,62.311510354532594
15,37.958003544254986,33.49641395639052,76.30609344470571,53.72711793836923
16,50.25987556390329,47.250814901349216,85.54605209752444,62.331128395328705
17,47.53078612167226,46.24126529962149,89.86291961047094,58.88477312333567
18,47.20108423541726,41.163915585257925,81.83321325270606,54.37405313861633
19,55.973859837225724,40.31333286797869,83.53717307466842,62.09856132470005
20,45.5727111217669,33.74997634390697,72.73777619480242,56.575866542414616
21,54.313970975568175,44.257032227584155,81.74958393212003,68.12482191214534
22,50.189102221287655,38.673611120136165,76.73465424895181,66.84528571189507
23,49.223452080505,38.64570862776973,74.15738591948282,64.48107863210443
24,64.04039225512378,52.98395557953484,84.51793421781304,75.69893541057806
25,45.25058732065019,38.73160130208642,67.0784825409676,59.6478096399511
26,51.076357058784275,35.04656710073445,78.70124138888248,59.200857729485755
27,47.279901246590754,32.37924771569982,71.60919600235735,58.41467237177088
28,44.31510451298622,34.27390524334613,63.96121975353715,53.48590187300737
29,43.43182850939074,38.37765280616428,66.43808608896646,56.78333530345061
30,42.44824226686176,35.96505190137842,67.23597666688194,56.097885686547734
31,49.56964972748581,43.43797848488093,66.59517830049987,59.361487528425144
32,43.20533524571425,38.26713381386274,58.79668093174652,54.06215758332971
33,45.17054419397782,39.305694819645055,66.55703601103167,61.26054246520221
34,45.68195166252617,39.93633517309362,67.96237287746136,63.721171145817415
35,34.459880314741454,28.257131030003283,61.552107797538426,55.47758621279121
36,37.15765473539376,35.07952180205429,65.42469172134574,59.784757087165275
37,41.27356413048871,35.90787451517275,74.78772330732319,63.504415099051926
38,38.498723805920285,37.859257197515376,72.35045062542396,64.10009946182102
39,44.915622592132095,39.122427368050424,72.87816630236529,61.88139349063268
40,49.08046153299637,40.71785146135915,78.27254751275154,67.91406543445221
41,38.482364259888286,37.23779461892144,66.36722899857902,58.625485049209935
42,45.08692211089081,42.0511705769598,69.9162490412407,68.90776835965772
43,41.80068643975976,38.37143473185669,70.81492138347501,65.44236899903458
44,50.665372803746315,45.36826074706102,77.33765285778489,77.80603325806509
45,55.77313946113768,45.765731281350746,77.62065688984339,73.34631473239418
46,55.19182541470014,44.651865306121394,66.54875137339442,63.16879523456236
47,54.27805742208085,39.180541473345095,68.05837038136897,57.34557444063638
48,54.691708688934305,37.67770111318655,64.40609214375063,55.73912176179406
49,49.92959815378412,39.918867090476375,59.15169985779657,54.20127723096221
50,43.32515459347075,32.87177676277041,56.86213490731154,50.08476418806807
51,55.55733446658121,45.68833487037179,67.24630833313552,64.75964277463241
52,40.04132730681538,33.31840531827476,56.84053052362151,52.93964725437562
53,46.888070638935034,31.198197003020983,55.49579309346269,55.776099252056355
54,48.3609689570445,30.849778586814168,59.1996690660231,56.75796512712213
55,43.286217327297045,27.084613988646733,56.44139507554699,56.93180094102577
56,50.12494473866371,31.936683163547436,65.24208425405112,67.3229696779406
57,56.7728205980208,28.976569363034134,60.930346405940824,70.71714959002747
58,50.710044109432715,29.370443995289854,61.47633166380592,66.24620559412908
59,53.58010259262458,29.21903385860922,62.023881535605376,67.62273108031829
60,49.065977299799776,25.904028157161715,55.62348063703776,64.49452091798338
61,36.77073859285227,17.32764441651217,41.402218412404494,56.3654884932736
62,50.64634554164185,33.517580489833996,57.48964514139279,69.50605785345283
63,43.7910457604676,32.31252612694662,54.21097177806473,65.65910547013897
64,43.44474410613449,30.94799520452253,47.71273586292891,62.84054339827745
65,39.880930009083116,27.178929202512503,41.32620629520489,62.23350721286061
66,45.449164370638684,28.112061785981883,45.97393255317842,69.10620593449953
67,49.46620439643552,35.66727167493361,51.40312309468004,76.50978787940238
68,43.01044084248779,28.45758049207709,48.122406286566886,72.44409085421155
69,40.66750898589936,28.307653108695952,40.79823885205485,69.6970934056803
70,40.34753943786356,31.141049296275916,37.1170459703469,66.26412288957395
71,55.83699632801798,44.43260218252407,45.801814539412916,76.49170961591432
72,60.81944474054406,44.48949066359746,43.67602051498002,71.16465310921453
73,63.58490712683076,46.13932254643131,46.7269886769267,69.30360349620796
74,66.66665177549291,51.80737726487415,50.07773932216855,67.66742569678044
75,60.25082298459461,42.75051111741037,41.562597930956976,57.003852127647924
76,63.1061916168936,38.99625757379833,42.87536439077321,62.74640416790801
77,67.97770108051078,44.75194757180486,50.89485136953159,64.28236390488968
78,72.09786966178838,47.68494989414929,58.653732672739,73.70763285939853
79,63.540660602490604,31.278177467615333,48.261016387795635,54.921336060982114
80,75.74014852745702,38.89702535888619,55.68050816036205,60.28947713025053
81,72.90330386839608,40.05688015877507,56.61902096950622,59.056334178966864
82,65.88242813364,42.526620404546605,56.873567266095876,59.621927651461526
83,53.18854839046851,32.520627876577024,41.745672908653674,48.83703648009269
84,62.62867347957418,45.09147509364886,54.18447506378077,61.983132534081655
85,58.60606795755027,44.780837853243575,58.47208109153562,61.10081495838571
86,55.57121736614847,41.143860130156895,55.06655757298831,49.99022548395703
87,67.16875583569463,55.65566072639399,66.53058758001832,62.827642067318955
88,54.41068636588705,44.367273306067986,59.57658564471701,59.829992397037145
89,54.389105289943934,47.558955946092205,55.42312647777279,59.896858446239335
90,55.966358745958736,40.981042959196174,57.45352522375276,55.35349666843855
91,53.91574082625447,49.62353180691708,60.34351536634092,61.35308500136352
92,61.01125613469624,60.41362827273641,64.82128379017895,64.32266571048713
93,63.040676506787,61.8639908973639,64.24581885291134,59.99468866786623
94,61.632391200925944,59.43502347675444,63.61037431549987,55.08381785205738
95,59.37060844329205,58.722641584923416,57.28684401828603,54.11082371198939
96,60.00849080194512,68.75600123545242,65.95889604506858,59.62911035658039
97,59.61510541838484,64.11561929952548,62.95221329389078,54.747239024678244
98,60.8535601901636,63.68243504368927,65.39645269080037,54.44347572532101
99,65.42389670536976,65.19233939312933,76.62574521273842,63.00138071595042
100,56.91482595845362,62.15993796345295,70.62627734097674,53.17269637452104
101,64.13818959497219,62.74022099140409,75.41328388527151,55.767211624028086
102,68.7102046187372,66.87399615394443,80.41063710200382,60.75004618240569
103,64.36083037689357,69.35819833625862,76.15436045419338,58.194184101768506
104,60.54184599476535,60.67051984410715,66.70857210870032,46.57205204535666
105,69.67627144941964,63.22959871262431,81.2487043786083,52.59964709718486
106,58.15316639985414,53.17711897094311,72.97854941210866,39.88192493515636
107,62.32126987205305,66.38371364755243,85.22347450928837,54.82525716077623
108,47.94604063235095,52.95361999211004,69.29835007341927,38.530042255343275
109,52.084574544509216,59.286945947776275,78.08980199300022,45.674131653854964
110,42.892268073080935,56.04091472294988,77.79183219924207,37.736387010643135
111,51.406307539718995,66.35246158702438,83.30744708861349,51.63628448977347
112,47.104278456542126,67.07164609429941,79.43233897310783,48.95372411505222
113,37.34847301283205,60.45987795818137,70.56426410382171,43.786747629032064
114,40.99626293202582,62.54208796180428,70.40806311206701,41.17943698014009
115,53.739892529848994,74.1444685716667,79.0018472648332,50.56122887793779
116,46.549846645493275,67.02313391909355,70.45655700589275,40.337127168271095
117,50.56516210759241,69.779357093526,73.72958212288785,43.36079702675353
118,51.74677668703975,74.13223614665803,77.42520986041262,40.06934557343558
119,51.45958367615741,67.49671384962892,72.52712562631093,34.854633540572266
120,53.93907369899341,70.87595789758117,72.88843284498589,33.413735561492764
121,56.01029179371194,69.99544731877188,69.83763273892927,34.88650929362098
122,66.34798723538934,74.69585883692544,73.00717434921258,41.946074567818705
123,63.30637487220433,75.60451933551902,74.5568763243109,46.56239014417822
124,62.6555816042122,67.98448533599051,70.61671628852535,43.50138033427178
125,56.322819485479414,65.05226742062774,69.7948593167191,38.621545006586544
126,63.0185904239922,69.5691696996021,77.0758881931075,47.308321421104004
127,56.80790719103214,66.27319358535014,73.6690737559316,42.3142610487681
128,56.81115505866638,68.82428956280609,74.84849436045315,44.92445192283952
129,59.08787433414545,67.31607465687865,76.77826303638449,47.913113250208816
130,59.17888262712529,68.88611786864712,74.88665179015217,52.12538968731665
131,53.41511940019909,65.9186099221165,64.3735823003435,50.12237920016456
132,49.51562238060355,64.98078056474063,63.43019383189078,55.47374588310483
133,50.877493108355814,60.567534722786235,65.10841270593835,58.47240649258888
134,63.452609086757626,68.55219868183505,72.08182778488639,61.463070014398454
135,55.206827971356994,55.74785749536106,64.32733670773858,55.539535928866364
136,52.21783520757039,47.164670881936345,62.349043404185025,51.31559380582459
137,56.09330706151943,55.37404509837263,67.06510334326379,61.787182763105385
138,52.30673934243092,54.00846347816133,65.42883212368659,64.73216067022251
139,50.82830724111584,51.029750372779965,60.418404107841184,63.80218573601328
140,53.81597364961436,54.96721140217525,63.569025771551296,69.79347344388734
141,51.900739415658144,54.81862937045542,59.27053507944852,65.91776711575353
142,59.3969378833376,61.0285979147933,66.30649398956517,69.92976670794033
143,52.67583037197602,50.154138209669924,62.60227830711518,61.09045283659268
144,41.760163114193325,41.22166354077861,53.23622113429083,52.4240318438626
145,44.65274813343105,44.13219988827989,56.51850340707888,53.980865712697224
146,47.77009952786968,52.31021105806532,63.70631447698309,63.51895758854658
147,43.89475857382784,49.98491156893382,58.58724974407504,53.6101559348097
148,53.167360309146375,56.76830910547628,67.15459762051404,67.15061138186232
149,53.70352583555332,43.40369513776359,68.10229270246062,65.0883831441
150,47.05306606411499,35.447912984426054,58.8448280770254,59.7013986189865
151,51.257046260302346,35.8501126495177,62.570898035593444,62.53275145872388
152,43.55672165120901,27.70814292589808,52.05234584124908,61.51112979769935
153,53.44477280520862,36.465445522713516,58.941163054344024,74.21362924234674
154,48.40090091067708,34.429226879801405,54.38570922725304,66.0885522906928
155,49.15322764133373,35.42827187488053,55.83604029770461,65.8012424758395
156,43.602709358814224,22.63061069553828,50.58769842460951,59.45901196999026
157,43.17201471298746,19.507032483212974,48.274669925088816,59.27214498587975
158,54.04524716693409,27.0109100802887,50.750881738810655,62.062727122870015
159,51.035797455701406,17.434712010763253,41.07998495811882,60.35125346702032
160,55.82712078626854,24.83195897281205,43.562315917926476,59.88025859646894
161,58.798066598231806,26.420768443314426,43.96399959473818,61.046034578295725
162,57.724139606302096,29.671269453655515,44.97712282038949,61.20285011219363
163,53.43454686734892,28.519894015653467,52.14867621439478,64.67030438232368
164,54.0819752941307,28.91374985794306,49.09884046142998,64.87576640454873
165,55.01722980528995,27.263590858194103,48.89537123410355,63.754869348445936
166,48.84707806183173,23.501815491123992,47.607391783357855,55.34543905419014
167,54.95610686304114,30.91229880052291,53.25207475098653,65.11598503866652
168,45.91775726256663,19.554474235486857,48.753293327988985,62.15029608466688
169,50.15451476745062,27.579590253559637,54.14607549264598,67.97564321413009
170,40.24723863869078,27.065626746686696,50.48895675947349,62.886228348324096
171,42.69349679080973,23.31357191799842,46.394176657189576,68.04233037507345
172,44.841723529299166,30.033257180341657,52.47477068116832,72.45577311420936
173,45.80332468058614,28.42097020486607,49.14125663930541,73.1468587346867
174,45.279886476024956,28.074305289497854,46.094575664655274,79.73390819135022
175,42.0957291402332,16.675148472899917,36.47619078719733,71.82725486673559
176,39.28934509565845,11.730652043370213,38.10293388761062,75.89388380751768
177,51.62532207176577,24.560588733350677,46.61073031131828,89.28424963405496
178,60.48161887672868,30.221550145030434,46.384926667923175,92.14459764608
179,55.46073648946399,31.911028161830664,37.81636173299834,92.18599782959727
180,51.6772086893243,29.22316339765874,31.527602610232123,90.29492678353267
181,54.793999293478116,29.41604962069197,33.861848965754184,88.86472323716204
182,60.78888557747193,31.732065596264327,37.32059248364492,88.60447300683609
183,66.9928357658813,36.31581410879764,40.515847234485435,92.73305597932139
184,60.12433212076963,35.744007885674066,40.38377193389327,92.44670654844444
185,53.8740523520149,28.165346088839737,30.540049529526893,79.30246268081493
186,56.79651825744954,25.844610359447294,24.62013643440811,82.52777418584155
187,66.1835052008331,34.592330950234576,36.270393629205024,87.89722809719558
